"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	180506	Suppressed
	"Minnesota"	"27"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	180164	Suppressed
	"Minnesota"	"27"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	178124	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	85888	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	86934	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	89877	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	93014	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	98270	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	101882	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	104730	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	106676	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	115664	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	120555	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	126697	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	132196	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	141332	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	143630	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	148278	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	152592	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	156560	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	159299	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	162788	Suppressed
	"Minnesota"	"27"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	18	166220	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	77313	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	77092	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	76990	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	14	77382	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	78701	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	80382	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	82011	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	84516	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	87540	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	92641	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	96267	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	15	98689	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	16	101432	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	110040	Suppressed
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	12	114798	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	11	120254	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	18	126669	Unreliable
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	20	133991	14.93
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	22	135656	16.22
	"Minnesota"	"27"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	35	139420	25.10
	"Minnesota"	"27"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	41	76263	53.76
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	21	75578	27.79
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	18	74709	Unreliable
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	34	73741	46.11
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	27	72467	37.26
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	27	71603	37.71
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	27	70905	38.08
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	13	71313	Unreliable
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	17	72024	Unreliable
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	28	73340	38.18
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	25	75417	33.15
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	19	76671	Unreliable
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	25	79406	31.48
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	29	82164	35.30
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	30	86955	34.50
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	23	89907	25.58
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	36	92296	39.00
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	41	94198	43.53
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	41	101717	40.31
	"Minnesota"	"27"	"70-74 years"	"70-74"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	50	105667	47.32
	"Minnesota"	"27"	"75-79 years"	"75-79"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	54	69637	77.54
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	55	69197	79.48
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	61	68921	88.51
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	70	68764	101.80
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	64	68695	93.17
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	84	68073	123.40
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	75	67337	111.38
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	75	66904	112.10
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	59	66314	88.97
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	69	65458	105.41
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	53	64664	81.96
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	70	64530	108.48
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	59	64720	91.16
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	51	65471	77.90
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	62	66543	93.17
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	67	68428	97.91
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	77	69878	110.19
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	109	71659	152.11
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	120	73714	162.79
	"Minnesota"	"27"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	115	78032	147.38
	"Minnesota"	"27"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	136	55606	244.58
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	168	55671	301.77
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	148	56531	261.80
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	135	57335	235.46
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	171	57550	297.13
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	162	57964	279.48
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	150	58044	258.42
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	159	58074	273.79
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	128	58040	220.54
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	141	58046	242.91
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	147	57557	255.40
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	146	57154	255.45
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	149	56867	262.01
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	146	56393	258.90
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	152	55860	272.11
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	173	55051	314.25
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	177	54763	323.21
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	197	55143	357.25
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	223	55360	402.82
	"Minnesota"	"27"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	244	56396	432.65
	"Minnesota"	"27"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	213	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	238	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	214	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	225	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	226	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	220	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	240	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	254	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	246	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	246	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	249	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	261	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	263	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	262	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	259	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	302	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	305	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	392	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	383	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	406	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	198	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	217	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	224	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	201	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	221	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	209	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	264	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	243	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	218	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	247	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	257	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	278	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	281	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	298	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	298	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	337	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	332	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	422	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	462	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	460	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	81	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	74	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	104	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	114	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	112	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	117	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	125	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	111	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	122	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	127	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	141	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	150	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	152	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	143	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	138	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	176	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	210	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	230	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	304	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	262	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	20	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	21	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	15	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	16	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	21	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	24	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	28	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	22	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	27	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	27	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	31	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	35	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	24	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	44	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	45	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	74	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	81	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	65	Not Applicable	Not Applicable
	"Mississippi"	"28"	"30-34 years"	"30-34"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	55711	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	56432	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	56410	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	56658	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	56390	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	55424	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	53957	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	51208	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	49895	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	49389	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	49614	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	50390	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	51334	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	51786	Suppressed
	"Mississippi"	"28"	"30-34 years"	"30-34"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	51942	Suppressed
